run,S_D,scour_m,su0,k_su,Hmax_kN,H_ratio,V_ratio,f1_Hz,f1_f0,fixity_proxy
199,0.3125,2.5,23.096340903215506,11.582778271519402,14753.6279296875,0.8315291210756319,0.9439127842170832,0.2494361538138944,0.9502549608366799,0.35463553722955005
200,0.3125,2.5,16.33595089624197,25.029480507671423,25392.9375,0.8777072270447467,0.964945892775712,0.2575843345828984,0.9812963679428731,0.30966530657410923
1,0.375,3.0,17.35000707035917,21.135260084371343,22591.580078125,0.8360365344315992,0.9382315135202258,0.2544529606784251,0.9693670483897003,0.3290137300168117
2,0.375,3.0,11.087166475510786,18.453751058144785,18369.595703125,0.8374592054832675,0.9490959443477016,0.2517926346785954,0.9592322385791421,0.34379704705956854
3,0.375,3.0,15.273207569797425,22.658440762474363,22995.6484375,0.8327837094902188,0.9414485973348404,0.25480836032074866,0.9707209831262402,0.327006043782558
4,0.375,3.0,12.154904291518438,20.08741582350869,20075.232421875,0.8347936747308418,0.9527513018442406,0.2530773156055818,0.9641263744343312,0.33679031795554126
5,0.375,3.0,11.737516568954174,28.8557062387013,27668.681640625,0.851906441842767,0.9526833949570443,0.25716414371795754,0.9796956037881859,0.31311515459047795
6,0.375,3.0,9.36323654015811,11.435086118786344,12653.125,0.8148162123070151,0.9374513732113996,0.24491528551122413,0.9330322067722993,0.3780491853832388
7,0.375,3.0,13.651234782468118,20.053586002215653,21032.546875,0.8429270779184335,0.9464961533714622,0.25364140812064045,0.9662753480398387,0.33363262583404396
8,0.375,3.0,18.928188174386595,20.14475111755221,21759.869140625,0.8229478366864427,0.9282203483489836,0.2538592077008681,0.9671050799308054,0.3323563952381386
9,0.375,3.0,17.051273061225068,13.839196541747564,15322.6220703125,0.8146399702188262,0.9340114504416058,0.24810634139516266,0.9451888915096773,0.3626750932494694
10,0.375,3.0,12.64474233692186,17.398580462602002,18866.84765625,0.8379029357837318,0.9392467211679644,0.25205495114738186,0.9602315625422572,0.34235420093296437
11,0.375,3.0,10.680075067097984,10.410266995510238,11520.072265625,0.8068141543410322,0.9381053182737124,0.24261480215554168,0.9242682578112739,0.3883920050250793
12,0.375,3.0,19.70071283341377,18.68983226779888,19523.056640625,0.8291067088449894,0.9484580620077953,0.25223858817640976,0.960931148368766,0.3412908428300985
13,0.375,3.0,14.84979277306075,18.54090005794223,19453.9609375,0.8333357456641421,0.9457686138784044,0.25242899452207146,0.9616565226650471,0.3403075927915982
14,0.375,3.0,10.903665193215144,15.048076538225706,16089.17578125,0.8305516561966233,0.941841844521932,0.2495305234369619,0.9506144724836526,0.3556238958817111
15,0.375,3.0,16.839229763559747,21.8153483268319,22917.9609375,0.8326437327429844,0.9453245357109308,0.25467843316485833,0.9702260110761006,0.3277330099221785
16,0.375,3.0,25.06802879734423,25.10012059132241,26387.306640625,0.8273038858902088,0.9438266438063532,0.25618416290708207,0.9759622571468888,0.318898721109111
17,0.375,3.0,21.99515498965789,20.661129180280007,23232.708984375,0.8294827654857707,0.9328372534540268,0.254607521726988,0.9699558660125801,0.3280840126471966
18,0.375,3.0,11.708796277265836,19.239182024183773,19858.572265625,0.8414742582718657,0.9507414619015356,0.25292115654437813,0.9635314690033444,0.33765201244254506
19,0.375,3.0,16.48607498300795,21.128497484367085,21275.888671875,0.8366640122618755,0.9477100426648624,0.25370145182156695,0.9665040912424578,0.33327496470637696
20,0.375,3.0,12.330572282462647,14.354780013345362,15420.05859375,0.8170866993229366,0.9342013080557376,0.24863611692334225,0.9472071307107122,0.3601185307597133
21,0.375,3.0,15.58396595344531,25.48001119237249,25684.462890625,0.8427633113645511,0.947210881073867,0.2561802163041551,0.9759472221210818,0.31899336123268296
22,0.375,3.0,21.624246197091168,23.75688076270149,25775.232421875,0.8346103534059294,0.9416767263419406,0.2559817826434701,0.9751912668692877,0.3201139396167789
23,0.375,3.0,17.6760544156295,19.967010650308765,20843.587890625,0.8320245399251313,0.9438780064086276,0.25332471936094,0.9650688867456546,0.3353580634889387
24,0.375,3.0,16.029946280126634,21.934234174897973,23052.68359375,0.8344639237961596,0.9372180369328807,0.2547884493602226,0.9706451300924053,0.3271090926856128
25,0.375,3.0,21.20385814668831,32.25951206240798,31681.36328125,0.843665065833601,0.95426792685173,0.2583190722772044,0.9840954334682696,0.30594055038099094
26,0.375,3.0,17.4435138076005,28.15674863931928,29057.830078125,0.84761380018532,0.949149851424936,0.2574990777591047,0.9809715725252224,0.31102745583215424
27,0.375,3.0,11.01522433397307,9.963701500235898,10996.7724609375,0.8036572426423333,0.9338301503692056,0.2414460150543385,0.9198156324636713,0.39346669661749417
28,0.375,3.0,24.33127812196676,19.840340726829485,21951.3359375,0.8263201172117393,0.9392039010386964,0.2537398360736107,0.9666503203490444,0.33297422785599307
29,0.375,3.0,17.046827337033125,21.76126531543913,23132.66796875,0.8343267735471959,0.9429633487681848,0.2547857172038657,0.9706347216368056,0.327114333679775
30,0.375,3.0,18.25589577813155,16.85415376954552,19127.943359375,0.8240535969764444,0.9381753022896496,0.2519086801814369,0.9596743269174678,0.3430684069525486
31,0.375,3.0,13.476570940144615,23.30438114377887,22973.68359375,0.8463403962396883,0.9485790974588056,0.2548848589443363,0.9710124131994268,0.3265852309398361
32,0.375,3.0,13.246246334195876,17.301393225708722,18029.892578125,0.826902233305744,0.9396749356492182,0.2513262557434776,0.9574555157987865,0.3462524033205669
33,0.375,3.0,14.775639541360162,27.84473951611625,29052.578125,0.8471037551927028,0.9450618809820044,0.2575653666156365,0.9812241073474781,0.31063694978527406
34,0.375,3.0,12.380826005352484,23.358756550904808,23393.98046875,0.8352196530179627,0.9475485140147792,0.2551538083348491,0.9720370060206399,0.3250393620955212
35,0.375,3.0,9.59150734529191,22.76546331125748,22926.607421875,0.8524443531046142,0.9558917274410018,0.2550112975368945,0.9714940951768889,0.32588898836768637
36,0.375,3.0,14.215858396340073,23.22782578855045,22954.04296875,0.8346512132638898,0.94759912979601,0.25484268399844573,0.9708517430201333,0.32682124354014125
37,0.375,3.0,17.24765753046268,15.99780408007208,17560.302734375,0.8246471009825644,0.9387401183918171,0.25058742184803046,0.9546408453364333,0.35008106200371275
38,0.375,3.0,16.21092652679132,23.048549748136555,23246.810546875,0.8350460885344664,0.9490310478578632,0.25491748499754796,0.9711367058027356,0.3263711121911037
39,0.375,3.0,19.525137739615506,20.69025714142987,21866.169921875,0.8308958462625685,0.9439294704651556,0.25392048742559514,0.9673385319045077,0.3320103656525736
40,0.375,3.0,14.413145894305762,19.68765469995605,20590.7109375,0.8386657804644925,0.9427085978765036,0.25330135540280474,0.9649798791307467,0.3355198065107562
41,0.375,3.0,21.543439870490563,27.38191829830016,28898.685546875,0.8430896360238466,0.9489340692551664,0.25731993669760245,0.9802891145904794,0.31209403863562174
42,0.375,3.0,11.478218644259472,17.164532401724447,18226.8046875,0.822429283874722,0.9267069037266806,0.25159868215636555,0.9584933547261092,0.34482131794254106
43,0.375,3.0,8.612813971878818,14.349399679263506,15294.6328125,0.8226405548553308,0.93357552880789,0.24881473205356258,0.9478875850513406,0.35928497393439074
44,0.375,3.0,11.260935436149174,18.669323071907712,19671.11328125,0.8339876370953384,0.9330647830902152,0.25279244287885755,0.96304111988066,0.33836184810935666
45,0.375,3.0,19.1656283020175,25.60676102225761,25487.3125,0.827528670202198,0.9440667971258908,0.2559792657774173,0.9751816785862106,0.32015858726755375
46,0.375,3.0,13.119146730267683,25.184977227577093,25765.5234375,0.851215170582786,0.9462195793713912,0.2562933585419585,0.9763782501461252,0.31833792726985694
47,0.375,3.0,14.601371039424684,17.92707066728106,19265.451171875,0.8314321792949435,0.9410660170679728,0.2522732574983827,0.9610632250332346,0.34115206910031437
48,0.375,3.0,9.55408944917068,11.61422254636147,12627.4677734375,0.817530205972545,0.9382864259499918,0.24486817354889906,0.9328527284760313,0.378266157646526
49,0.375,3.0,12.526253284604731,16.92406887511524,17570.869140625,0.831967187720938,0.9412842084336788,0.25095169654109994,0.9560285905726544,0.3482417850111726
50,0.375,3.0,13.88729648430417,15.89227312509399,16968.775390625,0.8287699700305856,0.9431529269536688,0.25024482415598975,0.9533356810631108,0.3519099785953071
51,0.375,3.0,13.769754199515466,15.763418311056672,16804.34765625,0.8271170283710532,0.9362724890794698,0.25008542413580453,0.9527284288359478,0.35273604608680953
52,0.375,3.0,14.468072707874075,19.97154689735315,20862.447265625,0.8368550104446532,0.9409228026925418,0.25348867257779445,0.9656934848854148,0.3344776870477392
53,0.375,3.0,14.101371945901793,20.669139431661403,21980.619140625,0.8412112192620653,0.9422932419517406,0.2542246493650268,0.9684972708740731,0.3303419264275905
54,0.375,3.0,11.100704182747403,15.529599347530134,16460.638671875,0.8284780440485433,0.9450646080262544,0.24992476994981808,0.9521163987237183,0.35360248421357127
55,0.375,3.0,14.924778479434009,17.20279949819395,18173.66796875,0.8302107290581402,0.9423577366568104,0.2513412487930763,0.9575126335002159,0.34615009505960276
56,0.375,3.0,16.250032612522705,18.45878258987136,19902.822265625,0.8251845951862367,0.938597983774634,0.2526804808876267,0.9626145881371034,0.33891621297696883
57,0.375,3.0,20.075860215489616,21.128409757507587,21850.330078125,0.8239893868187701,0.937695815713538,0.25390526138323016,0.9672805265910437,0.3320949353691029
58,0.375,3.0,14.29361221071101,15.061050922557186,15491.1708984375,0.8115942703742,0.9370002726562434,0.24861240776327714,0.9471168080103952,0.3602165126852173
59,0.375,3.0,8.317757413110698,14.182106130784264,14705.6455078125,0.8260722094642565,0.9487879504397542,0.24813509142324575,0.9452984179612058,0.36268366086460085
60,0.375,3.0,13.96767111621844,21.011404842349712,22150.609375,0.8429355511117074,0.9457138762882707,0.25434095523936334,0.9689403511267665,0.32968415257243605
61,0.375,3.0,11.44726855380636,18.88999042543026,20066.1328125,0.8322244551443618,0.9384383518392994,0.25307003704438213,0.9640986459403581,0.33683038432657353
62,0.375,3.0,8.88325078082778,21.771107130381708,20458.5859375,0.8400681916079282,0.9555297885868248,0.25354960562917644,0.9659256161681874,0.33420838676819686
63,0.375,3.0,16.745440853454358,30.70108577182448,30824.6875,0.8541443283882257,0.9524419840564512,0.25813767402209586,0.9834043765017136,0.3070928824673777
64,0.375,3.0,13.716291630370552,19.991099719101083,20535.71484375,0.8294097837874125,0.9447504143426572,0.253309771449855,0.9650119410044481,0.3354829022752831
65,0.375,3.0,13.15697536906962,14.910065089072,16205.431640625,0.8226942654393847,0.9384558916495316,0.2494687044639963,0.9503789661833983,0.35590265512847613
66,0.375,3.0,14.693495626805426,23.336326706434303,23660.970703125,0.8380521085271253,0.939690938877672,0.25520057441512867,0.9722151666405223,0.3247469563272051
67,0.375,3.0,12.59184945758232,18.24271420928737,19407.078125,0.831882164432209,0.9351421890800592,0.2525069742034191,0.9619535949936252,0.3399063634270184
68,0.375,3.0,13.063684201650112,16.64267093735822,17263.794921875,0.8336788185405679,0.9437294497123534,0.25062166769717054,0.9547713087337231,0.34996560864709503
69,0.375,3.0,12.444140830323926,23.27352973474694,22349.1015625,0.8345388949324988,0.938875159802272,0.2545799124675788,0.9698506854470628,0.328347300460026
70,0.375,3.0,11.195916960824013,12.343178384300696,13402.3017578125,0.8093051394221765,0.9225201951709636,0.24595563260585246,0.9369955255316167,0.3731588927294687
71,0.375,3.0,17.568910830466542,18.156200515178007,19844.904296875,0.8342960297701549,0.9419081496901492,0.2525563483539774,0.9621416913492967,0.33957777342202683
72,0.375,3.0,9.9440242313538,14.754252642075173,15370.1337890625,0.818976687678668,0.9416340678941808,0.24880596082610953,0.9478541700781203,0.35931046057857896
73,0.375,3.0,15.141230393357745,23.31137043885254,24249.8359375,0.8381049250202879,0.9406176238110752,0.2554793021909659,0.9732770113156527,0.3231183468942577
74,0.375,3.0,15.425657020058686,18.92371234803244,19231.23828125,0.8336035282554974,0.942891656966694,0.25224650922803943,0.960961324501981,0.3412971681311834
75,0.375,3.0,7.524581589843666,8.683047592167492,9203.60546875,0.7980763164671453,0.9338569459457224,0.23744567617915913,0.9045758935443355,0.41008092556034
76,0.375,3.0,27.766497635302247,14.275003916327302,17685.384765625,0.7980924753953018,0.9288194072731604,0.2499540328991975,0.9522278792063642,0.353211080460458
77,0.375,3.0,14.026555764701316,18.79049643167829,19060.708984375,0.8306025983792705,0.9434170927181182,0.2521855755055439,0.9607291906625263,0.34164269320678
78,0.375,3.0,12.921281486619712,15.123318087887592,14800.1416015625,0.8094067533375319,0.9352624430361852,0.24790578942461952,0.9444248663192618,0.36375075873146956
79,0.375,3.0,15.216974442618914,20.53745716077305,21645.044921875,0.8386842520297615,0.947343277267948,0.2539677662176481,0.9675186457573064,0.33178426127152716
80,0.375,3.0,13.685229538664917,26.399534957215945,27368.228515625,0.8536062487058872,0.9468708750118044,0.25695541339875694,0.9789004222627147,0.3143603332244303
81,0.375,3.0,11.80184319032367,15.51166286180584,15990.671875,0.8083753571041384,0.9316569410392264,0.24938288176527326,0.9500520150018354,0.3563685777923454
82,0.375,3.0,16.089440171440035,14.461095282769776,16007.63671875,0.8179379474082878,0.9406991710894872,0.2490065507292057,0.9486183397768444,0.35819819813394804
83,0.375,3.0,18.401962243612104,27.35828323820084,28505.91015625,0.8446209287839124,0.9431973664044312,0.25726203529235697,0.9800685327031601,0.31246769618802206
84,0.375,3.0,20.983901055944216,39.75326869416223,39310.65234375,0.8595186383983573,0.9556348070415576,0.2602468403843303,0.991439481951738,0.2936064316856356
85,0.375,3.0,10.1115341033902,12.37948459506613,13199.396484375,0.8218911743417738,0.9415797813912448,0.24577317460985137,0.9363004313634565,0.37404286894087607
86,0.375,3.0,17.82684152210931,20.95845425989856,22043.5625,0.8360927503095446,0.9447771300827436,0.2541084574575818,0.9680546247910155,0.3309665222962976
87,0.375,3.0,15.87166910504379,16.88809866453134,18250.1640625,0.8207578186273282,0.9351046175541474,0.25133244245773173,0.9574790847795512,0.3461814227173953
88,0.375,3.0,9.09614555630574,10.46746863715116,11463.4912109375,0.8126620626536686,0.9369029461447992,0.24273163975975,0.9247133637484591,0.38791581829228594
89,0.375,3.0,13.894674929322388,13.678810069800187,14971.609375,0.8145194795976549,0.9329662951932212,0.24792393231136134,0.9444939836780195,0.36362377036224125
90,0.375,3.0,15.696024553577208,12.822717737927936,14997.10546875,0.812343873977762,0.935818137744238,0.2477236761395481,0.9437310853659903,0.3645640443605697
91,0.375,3.0,12.249528211063428,23.43961980595894,23557.58203125,0.850594927212548,0.949967205511348,0.2552456505398037,0.972386889185281,0.32450729153114966
92,0.375,3.0,19.312949688618875,40.62755804481505,39895.4453125,0.8510664502425854,0.9562432602912466,0.26039102567975986,0.991988771981137,0.2926661657653969
93,0.375,3.0,16.30556036858712,31.93421581709485,31132.97265625,0.8478854515839153,0.9520692159260112,0.25825836254361645,0.9838641529396415,0.30634609118523687
94,0.375,3.0,15.685505173610794,19.78618328678341,21003.560546875,0.8390225889133597,0.9451485054925765,0.2535153524504542,0.9657951248480336,0.3343143253815784
95,0.375,3.0,15.832652875253864,25.762184099205328,25975.16796875,0.8469546556253513,0.9439155712204802,0.25630460415950207,0.9764210915854877,0.3182522306253024
96,0.375,3.0,22.228638002882487,20.68435417029693,21783.603515625,0.8275385184535546,0.9417303076860556,0.25375921559284853,0.9667241487977788,0.3328929650379387
97,0.375,3.0,16.971879058002035,24.44935496876329,25479.1796875,0.8480072576348566,0.9447143878892488,0.25601994298875336,0.9753366429779962,0.31992820955508183
98,0.375,3.0,16.108623892405912,12.369400148816885,13773.11328125,0.8057269200134961,0.9332683294289924,0.24601745931606878,0.9372310613077941,0.3727760177144419
99,0.375,3.0,14.875346387054025,22.23815115780584,22677.59375,0.8311134856676236,0.9454791855261222,0.2546377586727683,0.9700710570435873,0.32798725482392255
100,0.375,3.0,18.86578194977789,24.48344066743978,24943.22265625,0.8406674084012434,0.9447051290848828,0.2557106021148069,0.9741581742774383,0.32173862692454286
